"age;""job"";""marital"";""education"";""default"";""balance"";""housing"";""loan"";""contact"";""day"";""month"";""duration"";""campaign"";""pdays"";""previous"";""poutcome"";""y"""
"39;""admin."";""single"";""secondary"";""no"";4917;""yes"";""yes"";""cellular"";6;""may"";26;1;-1;0;""unknown"";""no"""
"46;""blue-collar"";""single"";""primary"";""no"";501;""yes"";""no"";""cellular"";6;""may"";207;1;-1;0;""unknown"";""no"""
"30;""self-employed"";""married"";""tertiary"";""yes"";-1083;""yes"";""no"";""cellular"";6;""may"";401;1;336;2;""failure"";""no"""
"24;""blue-collar"";""single"";""secondary"";""no"";1857;""yes"";""no"";""cellular"";6;""may"";473;4;-1;0;""unknown"";""no"""
"29;""blue-collar"";""married"";""primary"";""no"";111;""yes"";""no"";""cellular"";6;""may"";14;11;-1;0;""unknown"";""no"""
"31;""services"";""married"";""secondary"";""no"";1783;""yes"";""yes"";""cellular"";6;""may"";219;1;-1;0;""unknown"";""no"""
"33;""management"";""single"";""tertiary"";""no"";4835;""no"";""no"";""cellular"";6;""may"";362;2;-1;0;""unknown"";""no"""
"35;""services"";""married"";""secondary"";""no"";0;""yes"";""no"";""cellular"";6;""may"";343;3;351;1;""failure"";""no"""
"29;""services"";""single"";""secondary"";""no"";2;""yes"";""no"";""cellular"";6;""may"";403;4;-1;0;""unknown"";""no"""
"57;""retired"";""married"";""primary"";""no"";0;""yes"";""no"";""cellular"";6;""may"";62;2;273;2;""failure"";""no"""
"35;""technician"";""divorced"";""secondary"";""no"";84;""yes"";""yes"";""cellular"";6;""may"";954;1;-1;0;""unknown"";""yes"""
"46;""management"";""married"";""tertiary"";""no"";16;""yes"";""no"";""cellular"";6;""may"";304;1;-1;0;""unknown"";""no"""
"32;""services"";""single"";""secondary"";""no"";182;""yes"";""no"";""cellular"";6;""may"";145;1;-1;0;""unknown"";""no"""
"21;""services"";""single"";""secondary"";""no"";3033;""yes"";""no"";""cellular"";6;""may"";347;1;-1;0;""unknown"";""no"""
"31;""technician"";""single"";""secondary"";""no"";53;""yes"";""yes"";""cellular"";6;""may"";530;1;-1;0;""unknown"";""yes"""
"40;""retired"";""married"";""secondary"";""no"";102;""no"";""no"";""cellular"";6;""may"";168;1;-1;0;""unknown"";""no"""
"24;""blue-collar"";""single"";""secondary"";""no"";27;""yes"";""no"";""cellular"";6;""may"";404;1;338;2;""failure"";""no"""
"39;""management"";""single"";""tertiary"";""no"";1428;""yes"";""no"";""cellular"";6;""may"";278;1;-1;0;""unknown"";""no"""
"24;""admin."";""married"";""secondary"";""no"";299;""yes"";""no"";""cellular"";6;""may"";209;1;321;1;""failure"";""no"""
"53;""blue-collar"";""married"";""secondary"";""no"";380;""yes"";""yes"";""cellular"";6;""may"";42;1;302;1;""failure"";""no"""
"35;""blue-collar"";""single"";""secondary"";""no"";-441;""yes"";""no"";""cellular"";6;""may"";151;1;-1;0;""unknown"";""no"""
"44;""management"";""married"";""tertiary"";""no"";1850;""yes"";""no"";""cellular"";6;""may"";274;1;-1;0;""unknown"";""no"""
"30;""management"";""divorced"";""tertiary"";""no"";415;""yes"";""yes"";""cellular"";6;""may"";984;1;343;4;""failure"";""yes"""
"25;""blue-collar"";""single"";""secondary"";""yes"";15;""yes"";""no"";""telephone"";6;""may"";44;1;-1;0;""unknown"";""no"""
"25;""services"";""married"";""secondary"";""no"";-97;""yes"";""no"";""cellular"";6;""may"";143;1;-1;0;""unknown"";""no"""
"32;""technician"";""single"";""secondary"";""no"";6402;""yes"";""no"";""cellular"";6;""may"";158;1;167;1;""success"";""no"""
"36;""admin."";""single"";""secondary"";""no"";245;""yes"";""no"";""cellular"";6;""may"";159;1;-1;0;""unknown"";""no"""
"40;""blue-collar"";""married"";""secondary"";""no"";1012;""yes"";""no"";""cellular"";6;""may"";410;1;-1;0;""unknown"";""no"""
"34;""blue-collar"";""married"";""primary"";""no"";17946;""yes"";""no"";""cellular"";6;""may"";258;9;-1;0;""unknown"";""no"""
"25;""student"";""single"";""tertiary"";""no"";505;""yes"";""no"";""cellular"";6;""may"";37;1;-1;0;""unknown"";""no"""
"22;""services"";""single"";""secondary"";""no"";3;""yes"";""no"";""cellular"";6;""may"";156;1;-1;0;""unknown"";""no"""
"28;""blue-collar"";""married"";""primary"";""no"";60;""yes"";""no"";""cellular"";6;""may"";161;1;337;1;""failure"";""no"""
"23;""services"";""married"";""secondary"";""no"";83;""yes"";""no"";""cellular"";6;""may"";199;1;358;1;""failure"";""no"""
"55;""blue-collar"";""married"";""primary"";""no"";1086;""yes"";""no"";""cellular"";6;""may"";146;1;272;2;""failure"";""no"""
"44;""services"";""married"";""secondary"";""no"";1864;""yes"";""no"";""telephone"";6;""may"";10;1;-1;0;""unknown"";""no"""
"30;""technician"";""single"";""secondary"";""no"";516;""yes"";""no"";""cellular"";6;""may"";66;2;-1;0;""unknown"";""no"""
"31;""services"";""divorced"";""secondary"";""no"";1016;""yes"";""no"";""cellular"";6;""may"";20;1;342;1;""failure"";""no"""
"33;""blue-collar"";""married"";""secondary"";""no"";0;""yes"";""yes"";""cellular"";6;""may"";155;5;-1;0;""unknown"";""no"""
"39;""management"";""married"";""secondary"";""no"";-473;""yes"";""no"";""cellular"";6;""may"";318;1;-1;0;""unknown"";""no"""
"31;""blue-collar"";""single"";""secondary"";""no"";1979;""yes"";""yes"";""cellular"";6;""may"";1205;1;-1;0;""unknown"";""yes"""
"32;""technician"";""single"";""secondary"";""no"";-569;""yes"";""no"";""cellular"";6;""may"";107;1;-1;0;""unknown"";""no"""
"44;""blue-collar"";""married"";""primary"";""no"";0;""yes"";""no"";""cellular"";6;""may"";17;1;-1;0;""unknown"";""no"""
"31;""technician"";""single"";""secondary"";""no"";13;""no"";""no"";""cellular"";6;""may"";318;1;166;1;""failure"";""no"""
"30;""blue-collar"";""married"";""secondary"";""no"";5903;""yes"";""no"";""cellular"";6;""may"";231;1;363;1;""failure"";""no"""
"42;""blue-collar"";""single"";""primary"";""no"";-95;""yes"";""no"";""cellular"";6;""may"";204;1;-1;0;""unknown"";""no"""
"32;""blue-collar"";""married"";""secondary"";""no"";290;""yes"";""no"";""cellular"";6;""may"";150;1;-1;0;""unknown"";""no"""
"33;""blue-collar"";""single"";""secondary"";""no"";5137;""yes"";""no"";""cellular"";6;""may"";123;1;-1;0;""unknown"";""no"""
"48;""management"";""married"";""tertiary"";""no"";586;""yes"";""yes"";""cellular"";6;""may"";179;2;-1;0;""unknown"";""no"""
"25;""services"";""single"";""secondary"";""no"";-121;""yes"";""no"";""cellular"";6;""may"";343;2;-1;0;""unknown"";""no"""
"47;""blue-collar"";""married"";""secondary"";""no"";-216;""yes"";""no"";""cellular"";6;""may"";197;1;282;3;""failure"";""no"""
"30;""entrepreneur"";""married"";""primary"";""no"";501;""yes"";""yes"";""cellular"";6;""may"";323;2;-1;0;""unknown"";""no"""
"28;""admin."";""single"";""secondary"";""no"";177;""yes"";""yes"";""cellular"";6;""may"";150;1;-1;0;""unknown"";""no"""
"37;""management"";""single"";""tertiary"";""no"";1517;""no"";""yes"";""cellular"";6;""may"";60;1;-1;0;""unknown"";""no"""
"29;""admin."";""single"";""secondary"";""no"";266;""yes"";""no"";""cellular"";6;""may"";540;1;-1;0;""unknown"";""yes"""
"37;""unemployed"";""married"";""secondary"";""no"";4969;""yes"";""no"";""cellular"";6;""may"";169;1;-1;0;""unknown"";""no"""
"29;""technician"";""single"";""tertiary"";""no"";-803;""yes"";""yes"";""cellular"";6;""may"";827;1;329;9;""failure"";""no"""
"44;""blue-collar"";""married"";""secondary"";""no"";-225;""yes"";""no"";""cellular"";6;""may"";319;2;-1;0;""unknown"";""no"""
"44;""services"";""married"";""secondary"";""no"";1872;""yes"";""no"";""cellular"";6;""may"";175;1;322;3;""failure"";""no"""
"28;""unemployed"";""single"";""tertiary"";""no"";1010;""yes"";""no"";""cellular"";6;""may"";911;1;336;2;""failure"";""no"""
"48;""services"";""married"";""secondary"";""no"";2597;""yes"";""no"";""cellular"";6;""may"";182;2;355;1;""failure"";""no"""
"26;""blue-collar"";""single"";""primary"";""no"";-295;""yes"";""no"";""cellular"";6;""may"";138;1;-1;0;""unknown"";""no"""
"49;""services"";""single"";""secondary"";""no"";6882;""yes"";""no"";""cellular"";6;""may"";482;2;-1;0;""unknown"";""no"""
"33;""blue-collar"";""married"";""primary"";""yes"";-542;""yes"";""no"";""cellular"";6;""may"";116;2;-1;0;""unknown"";""no"""
"29;""blue-collar"";""single"";""secondary"";""no"";114;""yes"";""no"";""cellular"";6;""may"";500;1;-1;0;""unknown"";""no"""
"49;""services"";""married"";""primary"";""no"";0;""yes"";""no"";""cellular"";6;""may"";445;2;166;3;""failure"";""yes"""
"42;""technician"";""single"";""secondary"";""no"";568;""yes"";""no"";""cellular"";6;""may"";311;2;341;2;""failure"";""no"""
"32;""technician"";""married"";""secondary"";""no"";-360;""yes"";""no"";""cellular"";6;""may"";131;2;344;2;""failure"";""no"""
"38;""management"";""married"";""tertiary"";""no"";-1884;""yes"";""no"";""cellular"";6;""may"";82;2;289;1;""failure"";""no"""
"23;""student"";""single"";""secondary"";""no"";834;""yes"";""no"";""cellular"";6;""may"";283;3;-1;0;""unknown"";""no"""
"33;""management"";""married"";""tertiary"";""no"";5289;""yes"";""no"";""cellular"";6;""may"";487;2;-1;0;""unknown"";""no"""
"52;""management"";""single"";""tertiary"";""no"";-334;""yes"";""no"";""cellular"";6;""may"";402;2;-1;0;""unknown"";""no"""
"41;""management"";""married"";""tertiary"";""no"";2470;""yes"";""no"";""cellular"";6;""may"";22;2;-1;0;""unknown"";""no"""
"52;""management"";""divorced"";""tertiary"";""no"";1988;""yes"";""no"";""cellular"";6;""may"";88;1;299;1;""failure"";""no"""
"44;""technician"";""married"";""unknown"";""yes"";-375;""yes"";""yes"";""telephone"";6;""may"";149;4;-1;0;""unknown"";""no"""
"55;""admin."";""married"";""secondary"";""no"";6205;""no"";""no"";""cellular"";6;""may"";233;2;-1;0;""unknown"";""no"""
"26;""unemployed"";""married"";""secondary"";""no"";285;""yes"";""no"";""cellular"";6;""may"";265;2;342;2;""failure"";""no"""
"30;""blue-collar"";""married"";""primary"";""no"";0;""yes"";""no"";""cellular"";6;""may"";239;2;-1;0;""unknown"";""no"""
"32;""blue-collar"";""married"";""primary"";""no"";-6;""yes"";""no"";""cellular"";6;""may"";169;2;-1;0;""unknown"";""no"""
"34;""technician"";""single"";""secondary"";""no"";1259;""yes"";""no"";""cellular"";6;""may"";379;2;169;1;""failure"";""no"""
"26;""blue-collar"";""married"";""secondary"";""no"";0;""yes"";""no"";""cellular"";6;""may"";320;3;-1;0;""unknown"";""no"""
"32;""admin."";""married"";""secondary"";""yes"";-166;""yes"";""no"";""cellular"";6;""may"";129;3;-1;0;""unknown"";""no"""
"20;""student"";""single"";""secondary"";""no"";602;""yes"";""no"";""cellular"";6;""may"";373;4;-1;0;""unknown"";""no"""
"35;""technician"";""married"";""secondary"";""no"";2468;""yes"";""no"";""cellular"";6;""may"";187;8;-1;0;""unknown"";""no"""
"60;""management"";""married"";""tertiary"";""no"";6;""yes"";""no"";""cellular"";6;""may"";787;3;-1;0;""unknown"";""no"""
"40;""management"";""married"";""tertiary"";""no"";1598;""yes"";""yes"";""cellular"";6;""may"";1074;4;344;3;""failure"";""yes"""
"30;""blue-collar"";""married"";""secondary"";""no"";-71;""yes"";""no"";""cellular"";6;""may"";165;2;-1;0;""unknown"";""no"""
"38;""management"";""single"";""tertiary"";""no"";104;""yes"";""no"";""cellular"";6;""may"";606;3;-1;0;""unknown"";""yes"""
"37;""blue-collar"";""married"";""secondary"";""no"";-57;""yes"";""yes"";""cellular"";7;""may"";55;5;-1;0;""unknown"";""no"""
"48;""technician"";""married"";""secondary"";""no"";505;""yes"";""no"";""cellular"";7;""may"";113;2;-1;0;""unknown"";""no"""
"34;""blue-collar"";""married"";""secondary"";""no"";4;""yes"";""yes"";""cellular"";7;""may"";315;2;-1;0;""unknown"";""no"""
"30;""services"";""married"";""secondary"";""no"";0;""yes"";""no"";""cellular"";7;""may"";512;1;-1;0;""unknown"";""no"""
"35;""blue-collar"";""married"";""secondary"";""no"";-701;""yes"";""yes"";""cellular"";7;""may"";531;3;-1;0;""unknown"";""no"""
"53;""blue-collar"";""married"";""primary"";""no"";0;""yes"";""yes"";""cellular"";7;""may"";263;1;-1;0;""unknown"";""no"""
"28;""admin."";""married"";""secondary"";""no"";0;""yes"";""no"";""cellular"";7;""may"";47;1;-1;0;""unknown"";""no"""
"50;""admin."";""single"";""secondary"";""no"";2040;""yes"";""no"";""cellular"";7;""may"";149;1;357;1;""failure"";""no"""
"36;""blue-collar"";""married"";""secondary"";""no"";89;""yes"";""no"";""cellular"";7;""may"";62;6;366;2;""failure"";""no"""
"24;""services"";""single"";""secondary"";""no"";14;""yes"";""no"";""cellular"";7;""may"";241;1;-1;0;""unknown"";""no"""
"24;""blue-collar"";""married"";""primary"";""no"";-247;""yes"";""no"";""cellular"";7;""may"";203;1;-1;0;""unknown"";""no"""
"29;""admin."";""single"";""secondary"";""no"";-194;""yes"";""no"";""cellular"";7;""may"";127;1;-1;0;""unknown"";""no"""
"33;""admin."";""married"";""secondary"";""no"";-370;""yes"";""no"";""cellular"";7;""may"";261;1;345;1;""failure"";""yes"""
"35;""technician"";""married"";""secondary"";""no"";883;""yes"";""no"";""cellular"";7;""may"";333;1;351;1;""failure"";""no"""
"47;""services"";""married"";""secondary"";""no"";1629;""yes"";""no"";""cellular"";7;""may"";25;1;-1;0;""unknown"";""no"""
"53;""self-employed"";""married"";""tertiary"";""no"";167;""yes"";""no"";""cellular"";7;""may"";84;1;343;1;""other"";""no"""
"34;""blue-collar"";""divorced"";""secondary"";""no"";-131;""yes"";""no"";""cellular"";7;""may"";132;1;356;1;""failure"";""no"""
"43;""admin."";""married"";""secondary"";""no"";544;""yes"";""no"";""cellular"";7;""may"";187;1;-1;0;""unknown"";""no"""
"43;""admin."";""married"";""secondary"";""no"";24;""yes"";""no"";""cellular"";7;""may"";183;4;357;2;""other"";""no"""
"27;""services"";""married"";""secondary"";""no"";58;""yes"";""no"";""cellular"";7;""may"";113;1;337;2;""other"";""no"""
"33;""services"";""single"";""secondary"";""no"";1646;""yes"";""no"";""telephone"";7;""may"";317;2;-1;0;""unknown"";""no"""
"26;""unknown"";""divorced"";""secondary"";""no"";-295;""yes"";""no"";""cellular"";7;""may"";556;1;-1;0;""unknown"";""no"""
"28;""blue-collar"";""married"";""secondary"";""no"";251;""yes"";""no"";""cellular"";7;""may"";754;1;-1;0;""unknown"";""no"""
"35;""blue-collar"";""single"";""secondary"";""yes"";-177;""yes"";""yes"";""cellular"";7;""may"";193;1;-1;0;""unknown"";""no"""
"41;""services"";""single"";""primary"";""no"";5907;""yes"";""no"";""cellular"";7;""may"";198;1;167;5;""failure"";""no"""
"31;""self-employed"";""married"";""tertiary"";""no"";259;""yes"";""no"";""cellular"";7;""may"";47;1;-1;0;""unknown"";""no"""
"39;""blue-collar"";""married"";""secondary"";""no"";0;""yes"";""no"";""cellular"";7;""may"";502;1;7;2;""failure"";""no"""
"35;""management"";""single"";""tertiary"";""no"";1618;""yes"";""yes"";""cellular"";7;""may"";542;1;-1;0;""unknown"";""yes"""
"27;""technician"";""single"";""secondary"";""no"";905;""yes"";""yes"";""cellular"";7;""may"";245;1;-1;0;""unknown"";""no"""
"30;""services"";""single"";""secondary"";""no"";-271;""yes"";""no"";""cellular"";7;""may"";609;1;337;1;""success"";""yes"""
"33;""services"";""single"";""secondary"";""no"";358;""yes"";""no"";""cellular"";7;""may"";302;1;356;3;""failure"";""no"""
"21;""technician"";""single"";""secondary"";""no"";64;""yes"";""no"";""cellular"";7;""may"";16;1;-1;0;""unknown"";""no"""
"23;""technician"";""single"";""secondary"";""no"";4659;""yes"";""no"";""cellular"";7;""may"";158;1;318;4;""failure"";""no"""
"24;""admin."";""married"";""secondary"";""no"";61;""yes"";""yes"";""cellular"";7;""may"";278;1;343;2;""other"";""no"""
"41;""blue-collar"";""married"";""primary"";""no"";6596;""yes"";""no"";""cellular"";7;""may"";192;1;168;1;""failure"";""no"""
"58;""retired"";""married"";""tertiary"";""no"";138;""no"";""no"";""cellular"";7;""may"";143;1;346;5;""failure"";""no"""
"32;""blue-collar"";""married"";""primary"";""no"";-145;""yes"";""yes"";""cellular"";7;""may"";273;1;-1;0;""unknown"";""no"""
"46;""management"";""married"";""secondary"";""no"";1363;""yes"";""yes"";""cellular"";7;""may"";60;4;-1;0;""unknown"";""no"""
"47;""services"";""married"";""unknown"";""no"";12839;""yes"";""no"";""cellular"";7;""may"";50;1;171;4;""failure"";""no"""
"54;""technician"";""married"";""secondary"";""no"";6;""yes"";""no"";""cellular"";7;""may"";109;1;367;1;""failure"";""no"""
"31;""blue-collar"";""single"";""secondary"";""no"";1882;""no"";""no"";""cellular"";7;""may"";529;2;-1;0;""unknown"";""no"""
"44;""blue-collar"";""married"";""primary"";""no"";4031;""yes"";""no"";""cellular"";7;""may"";983;4;-1;0;""unknown"";""yes"""
"39;""technician"";""married"";""secondary"";""no"";-475;""yes"";""no"";""cellular"";7;""may"";168;3;301;1;""failure"";""no"""
"59;""retired"";""married"";""secondary"";""no"";599;""yes"";""no"";""cellular"";7;""may"";31;1;-1;0;""unknown"";""no"""
"53;""management"";""married"";""tertiary"";""no"";34230;""yes"";""yes"";""cellular"";7;""may"";279;1;358;9;""other"";""no"""
"60;""blue-collar"";""married"";""secondary"";""no"";322;""yes"";""no"";""cellular"";7;""may"";63;1;-1;0;""unknown"";""no"""
"51;""retired"";""married"";""primary"";""no"";670;""yes"";""no"";""cellular"";7;""may"";391;1;-1;0;""unknown"";""no"""
"53;""admin."";""single"";""primary"";""no"";0;""yes"";""no"";""cellular"";7;""may"";176;1;322;5;""other"";""no"""
"57;""self-employed"";""married"";""tertiary"";""no"";192;""yes"";""no"";""cellular"";7;""may"";320;1;-1;0;""unknown"";""no"""
"36;""management"";""single"";""tertiary"";""no"";1804;""no"";""no"";""cellular"";7;""may"";170;1;366;1;""other"";""no"""
"44;""services"";""married"";""secondary"";""no"";191;""yes"";""yes"";""cellular"";7;""may"";490;1;-1;0;""unknown"";""no"""
"32;""management"";""single"";""tertiary"";""no"";-307;""yes"";""yes"";""cellular"";7;""may"";447;2;346;2;""failure"";""no"""
"29;""blue-collar"";""single"";""secondary"";""no"";43;""no"";""no"";""cellular"";7;""may"";142;1;353;1;""failure"";""no"""
"38;""blue-collar"";""married"";""primary"";""no"";1;""yes"";""no"";""cellular"";7;""may"";154;1;-1;0;""unknown"";""no"""
"41;""technician"";""single"";""tertiary"";""no"";5365;""yes"";""no"";""cellular"";7;""may"";412;2;-1;0;""unknown"";""no"""
"30;""blue-collar"";""married"";""secondary"";""no"";-109;""yes"";""yes"";""cellular"";7;""may"";160;4;-1;0;""unknown"";""no"""
"50;""services"";""married"";""primary"";""no"";5024;""yes"";""yes"";""cellular"";7;""may"";661;1;267;11;""other"";""yes"""
"55;""services"";""married"";""secondary"";""no"";0;""no"";""no"";""cellular"";7;""may"";110;1;-1;0;""unknown"";""no"""
"43;""blue-collar"";""single"";""primary"";""no"";181;""yes"";""no"";""cellular"";7;""may"";174;1;343;2;""failure"";""no"""
"44;""services"";""married"";""primary"";""no"";3;""yes"";""no"";""cellular"";7;""may"";228;1;-1;0;""unknown"";""no"""
"51;""technician"";""married"";""secondary"";""no"";-1944;""yes"";""no"";""cellular"";7;""may"";623;1;-1;0;""unknown"";""yes"""
"40;""blue-collar"";""divorced"";""secondary"";""no"";0;""yes"";""no"";""cellular"";7;""may"";135;1;-1;0;""unknown"";""no"""
"40;""blue-collar"";""married"";""secondary"";""no"";1938;""yes"";""no"";""cellular"";7;""may"";228;1;-1;0;""unknown"";""no"""
"51;""admin."";""married"";""secondary"";""no"";3025;""no"";""no"";""cellular"";7;""may"";476;1;352;1;""other"";""yes"""
"45;""admin."";""single"";""secondary"";""no"";-101;""yes"";""no"";""cellular"";7;""may"";101;1;301;1;""failure"";""no"""
