age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
27.0000,services,single,secondary,no,-151.0000,no,no,cellular,8.0000,jul,283.0000,2.0000,-1.0000,0.0000,unknown,no
25.0000,management,single,tertiary,no,1602.0000,yes,no,cellular,26.0000,may,154.0000,1.0000,-1.0000,0.0000,unknown,no
36.0000,technician,married,secondary,no,84.0000,yes,no,unknown,20.0000,may,67.0000,1.0000,-1.0000,0.0000,unknown,no
56.0000,retired,married,primary,no,1906.0000,no,yes,unknown,19.0000,jun,45.0000,9.0000,-1.0000,0.0000,unknown,no
52.0000,management,married,tertiary,no,291.0000,no,no,cellular,21.0000,aug,150.0000,3.0000,-1.0000,0.0000,unknown,no
36.0000,services,divorced,secondary,no,223.0000,yes,yes,cellular,11.0000,may,80.0000,1.0000,-1.0000,0.0000,unknown,no
30.0000,technician,married,secondary,no,207.0000,yes,no,unknown,23.0000,may,72.0000,2.0000,-1.0000,0.0000,unknown,no
31.0000,management,single,tertiary,no,518.0000,yes,no,cellular,18.0000,may,399.0000,1.0000,-1.0000,0.0000,unknown,no
55.0000,retired,married,secondary,no,241.0000,yes,no,unknown,20.0000,jun,14.0000,6.0000,-1.0000,0.0000,unknown,no
28.0000,admin.,single,secondary,no,-126.0000,no,yes,cellular,8.0000,jul,360.0000,4.0000,-1.0000,0.0000,unknown,no
44.0000,management,single,secondary,no,421.0000,no,yes,cellular,5.0000,aug,307.0000,1.0000,-1.0000,0.0000,unknown,no
28.0000,blue-collar,single,secondary,no,38.0000,yes,no,unknown,23.0000,may,31.0000,1.0000,-1.0000,0.0000,unknown,no
25.0000,technician,single,tertiary,no,800.0000,yes,no,unknown,13.0000,may,151.0000,4.0000,-1.0000,0.0000,unknown,no
39.0000,admin.,divorced,secondary,no,32.0000,no,yes,unknown,20.0000,jun,8.0000,10.0000,-1.0000,0.0000,unknown,no
32.0000,management,married,secondary,no,1477.0000,yes,no,cellular,18.0000,nov,111.0000,1.0000,-1.0000,0.0000,unknown,no
42.0000,blue-collar,married,secondary,no,160.0000,yes,yes,unknown,26.0000,jun,190.0000,1.0000,-1.0000,0.0000,unknown,no
31.0000,blue-collar,single,secondary,no,4415.0000,yes,no,unknown,2.0000,jun,329.0000,1.0000,-1.0000,0.0000,unknown,no
38.0000,technician,divorced,secondary,no,-397.0000,yes,yes,cellular,21.0000,jul,91.0000,9.0000,-1.0000,0.0000,unknown,no
30.0000,admin.,married,secondary,no,590.0000,no,no,cellular,11.0000,aug,443.0000,3.0000,-1.0000,0.0000,unknown,no
50.0000,technician,married,secondary,no,778.0000,no,no,cellular,23.0000,jul,16.0000,1.0000,-1.0000,0.0000,unknown,no
50.0000,management,married,tertiary,no,19.0000,no,yes,cellular,23.0000,jul,205.0000,1.0000,-1.0000,0.0000,unknown,no
47.0000,unemployed,married,secondary,yes,0.0000,no,no,cellular,18.0000,nov,81.0000,2.0000,-1.0000,0.0000,unknown,no
29.0000,blue-collar,married,secondary,no,-28.0000,yes,no,unknown,12.0000,may,393.0000,1.0000,-1.0000,0.0000,unknown,no
34.0000,entrepreneur,married,secondary,no,3119.0000,yes,no,unknown,21.0000,may,250.0000,4.0000,-1.0000,0.0000,unknown,no
54.0000,management,married,tertiary,no,122.0000,yes,no,cellular,22.0000,jul,126.0000,3.0000,-1.0000,0.0000,unknown,no
47.0000,blue-collar,married,primary,no,4157.0000,no,no,unknown,11.0000,jun,90.0000,3.0000,-1.0000,0.0000,unknown,no
55.0000,retired,married,secondary,no,102.0000,yes,no,unknown,7.0000,may,74.0000,1.0000,-1.0000,0.0000,unknown,no
35.0000,services,married,secondary,no,437.0000,yes,no,unknown,26.0000,may,240.0000,1.0000,-1.0000,0.0000,unknown,no
32.0000,blue-collar,married,secondary,no,1.0000,yes,no,cellular,18.0000,nov,77.0000,3.0000,-1.0000,0.0000,unknown,no
49.0000,blue-collar,married,primary,yes,-354.0000,no,yes,cellular,7.0000,jul,455.0000,1.0000,-1.0000,0.0000,unknown,no
39.0000,management,single,tertiary,no,1234.0000,no,no,telephone,29.0000,jul,64.0000,4.0000,-1.0000,0.0000,unknown,no
32.0000,technician,married,secondary,no,901.0000,yes,no,unknown,21.0000,may,102.0000,3.0000,-1.0000,0.0000,unknown,no
49.0000,blue-collar,married,primary,no,247.0000,no,yes,cellular,22.0000,jul,283.0000,1.0000,-1.0000,0.0000,unknown,no
32.0000,blue-collar,single,primary,no,180.0000,yes,no,cellular,13.0000,may,804.0000,1.0000,-1.0000,0.0000,unknown,no
47.0000,management,married,tertiary,no,274.0000,no,yes,cellular,4.0000,feb,313.0000,2.0000,-1.0000,0.0000,unknown,no
42.0000,blue-collar,single,primary,no,92.0000,no,no,cellular,30.0000,jul,86.0000,2.0000,-1.0000,0.0000,unknown,no
52.0000,admin.,married,primary,no,813.0000,no,yes,cellular,5.0000,aug,113.0000,2.0000,-1.0000,0.0000,unknown,no
31.0000,technician,single,secondary,no,1170.0000,yes,no,unknown,2.0000,jun,120.0000,2.0000,-1.0000,0.0000,unknown,no
52.0000,blue-collar,divorced,primary,yes,-183.0000,yes,no,unknown,6.0000,may,145.0000,1.0000,-1.0000,0.0000,unknown,no
53.0000,blue-collar,married,secondary,no,136.0000,yes,no,unknown,15.0000,may,99.0000,1.0000,-1.0000,0.0000,unknown,no
40.0000,technician,married,tertiary,no,103.0000,yes,no,unknown,8.0000,may,135.0000,2.0000,-1.0000,0.0000,unknown,no
31.0000,admin.,married,secondary,no,23.0000,no,no,cellular,28.0000,aug,322.0000,7.0000,-1.0000,0.0000,unknown,no
46.0000,blue-collar,married,secondary,no,137.0000,no,no,unknown,20.0000,jun,252.0000,3.0000,-1.0000,0.0000,unknown,no
49.0000,admin.,married,secondary,no,1047.0000,no,no,cellular,8.0000,aug,133.0000,4.0000,-1.0000,0.0000,unknown,no
34.0000,technician,single,secondary,no,5731.0000,yes,no,cellular,21.0000,jul,101.0000,3.0000,-1.0000,0.0000,unknown,no
63.0000,entrepreneur,married,tertiary,no,2707.0000,no,no,telephone,16.0000,nov,57.0000,4.0000,-1.0000,0.0000,unknown,no
29.0000,entrepreneur,single,tertiary,no,219.0000,yes,no,cellular,18.0000,may,76.0000,2.0000,356.0000,1.0000,failure,no
47.0000,blue-collar,married,secondary,no,2775.0000,no,no,unknown,14.0000,may,262.0000,1.0000,-1.0000,0.0000,unknown,no
37.0000,blue-collar,married,primary,no,461.0000,yes,no,unknown,30.0000,may,272.0000,2.0000,-1.0000,0.0000,unknown,no
38.0000,technician,single,secondary,no,145.0000,yes,no,unknown,27.0000,may,109.0000,2.0000,-1.0000,0.0000,unknown,no
29.0000,technician,single,secondary,no,309.0000,yes,no,unknown,13.0000,may,214.0000,1.0000,-1.0000,0.0000,unknown,no
53.0000,technician,married,secondary,no,8417.0000,yes,no,unknown,14.0000,may,435.0000,1.0000,-1.0000,0.0000,unknown,no
40.0000,retired,single,secondary,no,1400.0000,no,no,unknown,20.0000,jun,20.0000,7.0000,-1.0000,0.0000,unknown,no
34.0000,management,single,tertiary,no,0.0000,yes,no,unknown,21.0000,may,759.0000,1.0000,-1.0000,0.0000,unknown,no
32.0000,unemployed,married,unknown,no,881.0000,no,no,cellular,9.0000,feb,79.0000,5.0000,-1.0000,0.0000,unknown,no
51.0000,blue-collar,married,secondary,no,0.0000,yes,no,unknown,5.0000,may,173.0000,2.0000,-1.0000,0.0000,unknown,no
33.0000,blue-collar,married,secondary,no,285.0000,no,yes,unknown,3.0000,jul,267.0000,1.0000,-1.0000,0.0000,unknown,no
34.0000,blue-collar,single,secondary,no,550.0000,yes,no,cellular,20.0000,apr,90.0000,3.0000,346.0000,1.0000,failure,no
31.0000,technician,married,secondary,no,-360.0000,yes,no,unknown,27.0000,may,93.0000,2.0000,-1.0000,0.0000,unknown,no
39.0000,entrepreneur,married,secondary,no,0.0000,no,no,cellular,21.0000,nov,108.0000,7.0000,-1.0000,0.0000,unknown,no
33.0000,services,married,secondary,no,930.0000,no,yes,cellular,24.0000,jul,149.0000,2.0000,-1.0000,0.0000,unknown,no
44.0000,technician,married,tertiary,no,717.0000,no,no,cellular,3.0000,jun,150.0000,2.0000,-1.0000,0.0000,unknown,no
33.0000,blue-collar,married,secondary,no,6227.0000,yes,no,unknown,23.0000,may,76.0000,2.0000,-1.0000,0.0000,unknown,no
32.0000,blue-collar,single,secondary,no,5252.0000,yes,no,unknown,21.0000,may,1162.0000,2.0000,-1.0000,0.0000,unknown,no
33.0000,management,single,tertiary,no,561.0000,no,no,cellular,7.0000,apr,104.0000,1.0000,-1.0000,0.0000,unknown,no
55.0000,technician,married,unknown,no,1393.0000,yes,yes,telephone,21.0000,nov,55.0000,5.0000,-1.0000,0.0000,unknown,no
21.0000,services,single,secondary,no,361.0000,no,no,telephone,5.0000,jun,329.0000,1.0000,95.0000,1.0000,other,no
57.0000,blue-collar,married,unknown,no,807.0000,yes,no,unknown,6.0000,may,211.0000,2.0000,-1.0000,0.0000,unknown,no
29.0000,self-employed,married,tertiary,no,2305.0000,no,no,cellular,27.0000,may,82.0000,2.0000,-1.0000,0.0000,unknown,no
45.0000,admin.,single,secondary,no,-11.0000,yes,no,cellular,5.0000,may,247.0000,1.0000,-1.0000,0.0000,unknown,no
46.0000,management,single,tertiary,no,2223.0000,no,no,unknown,12.0000,jun,67.0000,3.0000,-1.0000,0.0000,unknown,no
47.0000,admin.,married,secondary,no,29.0000,no,yes,cellular,22.0000,aug,150.0000,8.0000,-1.0000,0.0000,unknown,no
44.0000,blue-collar,single,primary,no,1308.0000,no,yes,unknown,19.0000,jun,161.0000,1.0000,-1.0000,0.0000,unknown,no
43.0000,self-employed,single,primary,no,1337.0000,yes,yes,cellular,20.0000,nov,632.0000,2.0000,-1.0000,0.0000,unknown,no
52.0000,retired,married,primary,no,6.0000,no,no,cellular,22.0000,aug,82.0000,2.0000,-1.0000,0.0000,unknown,no
33.0000,technician,divorced,secondary,no,370.0000,yes,no,cellular,11.0000,aug,145.0000,4.0000,-1.0000,0.0000,unknown,no
43.0000,management,divorced,tertiary,no,666.0000,no,no,cellular,13.0000,aug,160.0000,3.0000,-1.0000,0.0000,unknown,no
29.0000,admin.,married,secondary,no,0.0000,yes,no,unknown,9.0000,may,121.0000,1.0000,-1.0000,0.0000,unknown,no
30.0000,management,single,tertiary,yes,35.0000,no,no,cellular,30.0000,jul,185.0000,4.0000,-1.0000,0.0000,unknown,no
56.0000,management,married,tertiary,no,705.0000,no,no,cellular,19.0000,nov,164.0000,2.0000,-1.0000,0.0000,unknown,no
42.0000,technician,married,secondary,no,4466.0000,no,no,cellular,17.0000,nov,158.0000,2.0000,-1.0000,0.0000,unknown,no
51.0000,blue-collar,married,primary,no,844.0000,yes,no,unknown,29.0000,may,184.0000,3.0000,-1.0000,0.0000,unknown,no
30.0000,blue-collar,married,secondary,no,321.0000,yes,no,cellular,20.0000,nov,738.0000,2.0000,-1.0000,0.0000,unknown,no
41.0000,management,married,tertiary,no,2781.0000,yes,no,cellular,12.0000,aug,95.0000,2.0000,-1.0000,0.0000,unknown,no
57.0000,retired,married,tertiary,no,34.0000,no,yes,cellular,28.0000,jan,139.0000,1.0000,-1.0000,0.0000,unknown,no
36.0000,blue-collar,married,secondary,no,29.0000,yes,yes,cellular,31.0000,jul,345.0000,1.0000,-1.0000,0.0000,unknown,no
47.0000,blue-collar,single,unknown,no,2443.0000,no,no,unknown,18.0000,jun,422.0000,1.0000,-1.0000,0.0000,unknown,no
37.0000,admin.,divorced,secondary,no,3975.0000,yes,no,cellular,11.0000,may,163.0000,2.0000,-1.0000,0.0000,unknown,no
33.0000,technician,married,secondary,no,256.0000,yes,no,cellular,18.0000,nov,76.0000,1.0000,-1.0000,0.0000,unknown,no
49.0000,management,divorced,tertiary,no,696.0000,yes,no,unknown,2.0000,jun,310.0000,3.0000,-1.0000,0.0000,unknown,no
34.0000,management,married,tertiary,no,63.0000,no,no,cellular,18.0000,nov,83.0000,1.0000,102.0000,2.0000,failure,no
54.0000,blue-collar,married,primary,no,316.0000,yes,no,cellular,14.0000,may,240.0000,1.0000,-1.0000,0.0000,unknown,no
39.0000,blue-collar,married,primary,no,-119.0000,no,no,unknown,17.0000,jun,135.0000,6.0000,-1.0000,0.0000,unknown,no
58.0000,retired,single,primary,no,6570.0000,no,no,cellular,21.0000,jul,106.0000,3.0000,-1.0000,0.0000,unknown,no
36.0000,blue-collar,married,secondary,no,418.0000,yes,yes,cellular,13.0000,may,132.0000,2.0000,-1.0000,0.0000,unknown,no
46.0000,management,married,tertiary,no,0.0000,yes,no,cellular,14.0000,jul,247.0000,2.0000,-1.0000,0.0000,unknown,no
31.0000,admin.,married,secondary,no,8784.0000,yes,no,unknown,21.0000,may,63.0000,2.0000,-1.0000,0.0000,unknown,no
31.0000,technician,single,secondary,no,1970.0000,no,no,telephone,17.0000,apr,284.0000,3.0000,-1.0000,0.0000,unknown,no
50.0000,blue-collar,divorced,secondary,no,204.0000,yes,yes,unknown,14.0000,may,421.0000,1.0000,-1.0000,0.0000,unknown,no
40.0000,management,married,secondary,no,643.0000,yes,no,cellular,17.0000,apr,74.0000,2.0000,256.0000,1.0000,failure,no
47.0000,blue-collar,married,primary,no,304.0000,yes,no,unknown,12.0000,may,185.0000,1.0000,-1.0000,0.0000,unknown,no
26.0000,management,single,tertiary,no,1177.0000,no,no,cellular,19.0000,oct,116.0000,1.0000,-1.0000,0.0000,unknown,no
29.0000,technician,single,secondary,no,544.0000,yes,no,unknown,13.0000,may,360.0000,1.0000,-1.0000,0.0000,unknown,no
38.0000,management,married,tertiary,no,-498.0000,no,no,cellular,14.0000,aug,85.0000,6.0000,-1.0000,0.0000,unknown,no
47.0000,blue-collar,married,primary,no,209.0000,no,no,cellular,27.0000,aug,77.0000,6.0000,-1.0000,0.0000,unknown,no
56.0000,blue-collar,married,unknown,no,665.0000,yes,no,unknown,20.0000,jun,109.0000,2.0000,-1.0000,0.0000,unknown,no
37.0000,entrepreneur,married,tertiary,no,310.0000,no,no,cellular,1.0000,sep,76.0000,1.0000,-1.0000,0.0000,unknown,no
42.0000,blue-collar,divorced,primary,no,419.0000,yes,yes,unknown,14.0000,may,96.0000,4.0000,-1.0000,0.0000,unknown,no
33.0000,admin.,single,secondary,no,61.0000,no,no,cellular,24.0000,jul,286.0000,4.0000,-1.0000,0.0000,unknown,no
33.0000,management,married,tertiary,no,0.0000,yes,yes,cellular,14.0000,may,83.0000,2.0000,-1.0000,0.0000,unknown,no
43.0000,blue-collar,married,secondary,no,514.0000,yes,yes,cellular,20.0000,apr,34.0000,2.0000,-1.0000,0.0000,unknown,no
32.0000,unemployed,married,secondary,no,365.0000,yes,no,cellular,30.0000,jan,210.0000,3.0000,-1.0000,0.0000,unknown,no
53.0000,entrepreneur,single,unknown,no,717.0000,no,no,cellular,30.0000,jul,594.0000,2.0000,-1.0000,0.0000,unknown,no
37.0000,admin.,married,secondary,no,1396.0000,yes,no,cellular,22.0000,jul,199.0000,2.0000,-1.0000,0.0000,unknown,no
31.0000,services,married,secondary,no,414.0000,yes,no,unknown,7.0000,may,215.0000,1.0000,-1.0000,0.0000,unknown,no
57.0000,admin.,divorced,secondary,no,3100.0000,no,yes,cellular,29.0000,jul,165.0000,2.0000,-1.0000,0.0000,unknown,no
33.0000,admin.,married,secondary,no,0.0000,no,yes,cellular,6.0000,feb,214.0000,5.0000,-1.0000,0.0000,unknown,no
57.0000,management,married,tertiary,yes,1218.0000,yes,no,cellular,18.0000,jul,317.0000,6.0000,-1.0000,0.0000,unknown,no
30.0000,technician,divorced,secondary,no,789.0000,yes,no,cellular,12.0000,may,356.0000,1.0000,-1.0000,0.0000,unknown,no
31.0000,management,married,tertiary,no,859.0000,yes,yes,cellular,4.0000,aug,182.0000,3.0000,-1.0000,0.0000,unknown,no
33.0000,technician,married,secondary,no,0.0000,no,no,cellular,25.0000,aug,296.0000,8.0000,-1.0000,0.0000,unknown,no
33.0000,blue-collar,married,primary,no,3868.0000,yes,no,unknown,2.0000,jun,445.0000,1.0000,-1.0000,0.0000,unknown,no
53.0000,management,married,tertiary,no,232.0000,yes,no,telephone,29.0000,jan,32.0000,1.0000,-1.0000,0.0000,unknown,no
27.0000,services,single,secondary,no,194.0000,yes,no,unknown,16.0000,may,326.0000,1.0000,-1.0000,0.0000,unknown,no
45.0000,blue-collar,married,primary,no,351.0000,yes,no,unknown,19.0000,jun,66.0000,1.0000,-1.0000,0.0000,unknown,no
28.0000,management,single,tertiary,no,150.0000,yes,no,unknown,8.0000,may,491.0000,1.0000,-1.0000,0.0000,unknown,no
57.0000,retired,married,primary,no,1532.0000,no,no,telephone,6.0000,feb,286.0000,3.0000,-1.0000,0.0000,unknown,no
37.0000,self-employed,married,secondary,no,1549.0000,yes,no,unknown,20.0000,jun,161.0000,7.0000,-1.0000,0.0000,unknown,no
47.0000,management,married,tertiary,no,1057.0000,no,no,cellular,4.0000,aug,488.0000,2.0000,-1.0000,0.0000,unknown,no
35.0000,management,married,secondary,no,839.0000,yes,no,unknown,23.0000,may,50.0000,3.0000,-1.0000,0.0000,unknown,no
32.0000,blue-collar,divorced,secondary,no,880.0000,yes,yes,unknown,4.0000,jun,112.0000,1.0000,-1.0000,0.0000,unknown,no
35.0000,technician,married,tertiary,no,6.0000,yes,no,cellular,18.0000,nov,47.0000,1.0000,-1.0000,0.0000,unknown,no
47.0000,technician,divorced,tertiary,no,694.0000,yes,no,cellular,11.0000,may,1001.0000,4.0000,-1.0000,0.0000,unknown,no
36.0000,blue-collar,married,secondary,no,153.0000,yes,no,cellular,8.0000,may,263.0000,1.0000,171.0000,2.0000,failure,no
46.0000,management,married,tertiary,no,110.0000,yes,yes,cellular,20.0000,aug,243.0000,5.0000,-1.0000,0.0000,unknown,no
30.0000,management,single,tertiary,no,640.0000,no,no,cellular,6.0000,feb,124.0000,4.0000,213.0000,2.0000,failure,no
44.0000,blue-collar,married,secondary,no,3060.0000,yes,no,cellular,20.0000,nov,113.0000,1.0000,189.0000,2.0000,failure,no
47.0000,technician,divorced,secondary,no,2836.0000,no,yes,cellular,14.0000,aug,10.0000,2.0000,-1.0000,0.0000,unknown,no
49.0000,blue-collar,married,secondary,no,1127.0000,yes,yes,cellular,17.0000,apr,162.0000,2.0000,281.0000,1.0000,failure,no
55.0000,technician,married,tertiary,no,11.0000,no,no,cellular,21.0000,aug,588.0000,2.0000,-1.0000,0.0000,unknown,no
56.0000,blue-collar,married,unknown,no,982.0000,yes,yes,cellular,7.0000,may,135.0000,2.0000,-1.0000,0.0000,unknown,no
34.0000,admin.,divorced,secondary,no,627.0000,yes,no,unknown,7.0000,may,283.0000,2.0000,-1.0000,0.0000,unknown,no
55.0000,management,married,tertiary,no,5010.0000,no,no,cellular,18.0000,nov,530.0000,1.0000,-1.0000,0.0000,unknown,no
27.0000,student,single,unknown,no,468.0000,no,no,cellular,4.0000,feb,270.0000,2.0000,-1.0000,0.0000,unknown,no
43.0000,services,married,secondary,no,2478.0000,yes,no,cellular,28.0000,jan,347.0000,1.0000,230.0000,1.0000,failure,no
55.0000,management,divorced,tertiary,no,668.0000,no,no,cellular,28.0000,aug,25.0000,6.0000,-1.0000,0.0000,unknown,no
30.0000,blue-collar,married,primary,no,35.0000,yes,no,cellular,11.0000,jul,366.0000,2.0000,-1.0000,0.0000,unknown,no
48.0000,blue-collar,married,primary,no,3304.0000,no,no,unknown,11.0000,jun,409.0000,3.0000,-1.0000,0.0000,unknown,no
30.0000,blue-collar,married,secondary,no,0.0000,yes,no,unknown,26.0000,may,30.0000,1.0000,-1.0000,0.0000,unknown,no
58.0000,housemaid,married,primary,no,237.0000,no,no,telephone,18.0000,jul,200.0000,3.0000,-1.0000,0.0000,unknown,no
39.0000,unknown,single,unknown,no,0.0000,no,no,telephone,28.0000,jan,28.0000,1.0000,-1.0000,0.0000,unknown,no
35.0000,technician,single,secondary,no,-54.0000,yes,no,unknown,30.0000,may,70.0000,2.0000,-1.0000,0.0000,unknown,no
41.0000,blue-collar,married,secondary,no,0.0000,no,no,unknown,5.0000,jun,85.0000,2.0000,-1.0000,0.0000,unknown,no
32.0000,technician,married,tertiary,no,240.0000,yes,yes,cellular,14.0000,jul,86.0000,3.0000,-1.0000,0.0000,unknown,no
48.0000,technician,married,secondary,no,759.0000,yes,no,cellular,28.0000,jul,84.0000,5.0000,-1.0000,0.0000,unknown,no
76.0000,retired,married,unknown,no,992.0000,no,no,cellular,27.0000,oct,139.0000,2.0000,-1.0000,0.0000,unknown,no
43.0000,management,married,tertiary,no,1379.0000,yes,no,unknown,27.0000,may,383.0000,3.0000,-1.0000,0.0000,unknown,no
59.0000,retired,married,unknown,no,0.0000,no,no,cellular,25.0000,aug,213.0000,4.0000,-1.0000,0.0000,unknown,no
29.0000,management,single,tertiary,no,119.0000,yes,no,unknown,28.0000,may,136.0000,2.0000,-1.0000,0.0000,unknown,no
31.0000,technician,married,secondary,no,450.0000,no,yes,cellular,20.0000,nov,111.0000,2.0000,129.0000,4.0000,failure,no
36.0000,admin.,married,secondary,no,746.0000,yes,no,cellular,17.0000,nov,581.0000,3.0000,-1.0000,0.0000,unknown,no
46.0000,self-employed,single,primary,no,2032.0000,no,no,cellular,30.0000,jul,424.0000,2.0000,-1.0000,0.0000,unknown,no
37.0000,management,married,tertiary,no,636.0000,no,yes,unknown,5.0000,jun,338.0000,2.0000,-1.0000,0.0000,unknown,no
31.0000,management,single,tertiary,no,2007.0000,yes,no,unknown,20.0000,may,253.0000,1.0000,-1.0000,0.0000,unknown,no
39.0000,blue-collar,divorced,secondary,no,33.0000,no,no,cellular,29.0000,jan,593.0000,4.0000,-1.0000,0.0000,unknown,no
39.0000,management,single,unknown,no,2887.0000,yes,no,unknown,7.0000,may,42.0000,2.0000,-1.0000,0.0000,unknown,no
55.0000,management,married,tertiary,no,42.0000,yes,no,telephone,11.0000,may,386.0000,2.0000,-1.0000,0.0000,unknown,no
54.0000,retired,married,secondary,no,522.0000,no,yes,cellular,14.0000,jul,81.0000,3.0000,-1.0000,0.0000,unknown,no
32.0000,housemaid,married,secondary,no,0.0000,no,no,cellular,21.0000,aug,435.0000,2.0000,-1.0000,0.0000,unknown,no
37.0000,blue-collar,married,secondary,no,3884.0000,yes,no,cellular,20.0000,apr,28.0000,5.0000,-1.0000,0.0000,unknown,no
36.0000,services,married,secondary,no,472.0000,yes,no,unknown,19.0000,jun,1017.0000,1.0000,-1.0000,0.0000,unknown,no
25.0000,services,single,secondary,no,628.0000,no,no,cellular,8.0000,jul,266.0000,1.0000,-1.0000,0.0000,unknown,no
59.0000,retired,married,secondary,no,417.0000,yes,no,cellular,7.0000,may,476.0000,2.0000,-1.0000,0.0000,unknown,no
58.0000,unemployed,married,secondary,no,610.0000,yes,no,telephone,29.0000,jul,246.0000,2.0000,-1.0000,0.0000,unknown,no
